Seed,Model,Outlier_Mode,N_Train,N_Test,CV_R2_Mean,CV_R2_Std,Test_R2,Test_RMSE,Test_MAE
20,RandomForest,none,218,55,0.5572000609971317,0.4703190535197946,0.8958962570312258,88.84496696255361,30.678484000000015
20,ExtraTrees,none,218,55,0.7347181637037922,0.25788861083215636,0.9529145769246293,59.75068609077774,24.441154545454538
20,KNN,none,218,55,0.675487820078669,0.20838394322768333,0.9176400750008968,79.02374896143634,28.388925051893718
20,Ridge,none,218,55,0.721871047658875,0.2310199962596369,0.9638438280528069,52.35894407025081,30.593780453256123
20,MLP,none,218,55,0.6512735981487054,0.27455178535873875,0.7900744685201502,126.1630816921551,52.14871926418669
20,RandomForest,iqr_remove,159,55,0.4709737504569757,0.5214972859904947,0.23778011060983162,240.40295214070093,62.120316000000074
20,ExtraTrees,iqr_remove,159,55,0.6128495279587118,0.25627120707816076,0.25470599853579623,237.71876801588428,56.878891636363754
20,KNN,iqr_remove,159,55,0.6311838045472518,0.10425204552979968,0.07501053190450202,264.8305313565984,67.25484594173072
20,Ridge,iqr_remove,159,55,0.6280751525341577,0.25595264022564834,0.8560586239138498,104.47021369727184,42.96558548398611
20,MLP,iqr_remove,159,55,0.5548517868081898,0.19021418415264602,0.8995938691937623,87.2528805903024,33.39562362482941
20,RandomForest,winsorize_1_99,218,55,0.5554045378692136,0.4891788962664736,0.8952412994619595,89.1240080670391,30.698367272727268
20,ExtraTrees,winsorize_1_99,218,55,0.6647796913120245,0.3896866877226348,0.9642966998929351,52.03000146934159,22.78116509090909
20,KNN,winsorize_1_99,218,55,0.6718090450306837,0.21073887978660788,0.9171671186088945,79.2503232572013,30.791506340949656
20,Ridge,winsorize_1_99,218,55,0.7100731131162983,0.2820864467362976,0.9451087965864094,64.51356388650501,31.582138396947784
20,MLP,winsorize_1_99,218,55,0.634327871345387,0.2771350131752227,0.841489736424297,109.62973189285536,48.4297017430233
21,RandomForest,none,218,55,0.6567239765447099,0.33519489250950507,0.8289953795833522,60.98760564555351,30.74694472727282
21,ExtraTrees,none,218,55,0.7073839958163275,0.21767609161243703,0.7625651863898983,71.86374731220216,31.304632727272814
21,KNN,none,218,55,0.7592587986676046,0.1986259516896051,0.9062888885327135,45.14744789416629,25.445152310025602
21,Ridge,none,218,55,0.7780369197926468,0.17755472386333446,0.8543045417979721,56.293813218453074,35.8587634365367
21,MLP,none,218,55,0.7581033981751683,0.1299508394911676,0.8528329176495888,56.57740198708978,32.754816829962095
21,RandomForest,iqr_remove,164,55,0.3536208842114634,0.5899714468518749,0.4315558284873465,111.19405542095969,42.74418545454556
21,ExtraTrees,iqr_remove,164,55,0.5814415994938384,0.2981808246905898,0.3938608367564036,114.82166324887987,43.286605090909305
21,KNN,iqr_remove,164,55,0.6395431301896324,0.06267384648487116,0.277189083090269,125.38627851130164,52.11244318481573
21,Ridge,iqr_remove,164,55,0.48229456549554434,0.43690190456103084,0.6783048216925434,83.6488427003801,37.47239832270239
21,MLP,iqr_remove,164,55,0.5559274664879956,0.21762452492111387,0.6028489385140976,92.94275139845104,39.83167475130776
21,RandomForest,winsorize_1_99,218,55,0.6523984372108306,0.36981418969454055,0.8334951874312204,60.17984382038778,30.251642909091
21,ExtraTrees,winsorize_1_99,218,55,0.66553159781038,0.30374475656506567,0.7974953927272298,66.36744754509259,28.873583272727323
21,KNN,winsorize_1_99,218,55,0.7711437479392146,0.19351941371218612,0.8584545980447555,55.486271682197426,28.165315299104748
21,Ridge,winsorize_1_99,218,55,0.7344384933450943,0.24999796319504242,0.8404371860542481,58.91196439067716,35.19581834403394
21,MLP,winsorize_1_99,218,55,0.7359874121687182,0.2003724402959307,0.844353532703526,58.18449843915507,32.56759581337777
22,RandomForest,none,218,55,-0.6841263882787831,2.9925754720454303,0.8283867231473023,110.52287444562023,39.673785090909085
22,ExtraTrees,none,218,55,-0.12205662216234173,1.9427594603923768,0.8379177762723549,107.40992730020287,39.054247272727316
22,KNN,none,218,55,0.047937903022910254,1.5165617339091546,0.7657800051000456,129.11857161680646,51.07588366480909
22,Ridge,none,218,55,0.02675041569348169,1.5735840028255046,0.899140386344202,84.72964358009463,46.73130172684775
22,MLP,none,218,55,0.5266827552475444,0.2023349131465174,0.6186830188704133,164.74786774686643,68.74815947668814
22,RandomForest,iqr_remove,164,55,0.7341557300174721,0.14909590120684896,0.14211043956705982,247.11119499020703,78.76354109090903
22,ExtraTrees,iqr_remove,164,55,0.7959384529853519,0.10624563459025088,0.15981790732056755,244.54761963037654,79.1014818181818
22,KNN,iqr_remove,164,55,0.7176674300070599,0.12443074687689104,0.09657539513354063,253.58448963389097,84.6502004671202
22,Ridge,iqr_remove,164,55,0.7383499259327966,0.029189777696420775,0.7215598702296482,140.7805453257245,58.440630549860735
22,MLP,iqr_remove,164,55,0.7165661982933493,0.0852883905163488,0.6406426436392016,159.9337053958353,67.5782411048826
22,RandomForest,winsorize_1_99,218,55,-1.0435247744786458,3.753079354529633,0.8564905162375931,101.06878165732628,38.47943963636362
22,ExtraTrees,winsorize_1_99,218,55,-0.8584070758836699,3.4226897522393616,0.8916601653554471,87.8154262288787,35.482450909090936
22,KNN,winsorize_1_99,218,55,0.05781979250871929,1.4963844382918665,0.8129666908114147,115.38150736445147,50.62022182050713
22,Ridge,winsorize_1_99,218,55,-0.38312573704483305,2.4385884273210867,0.9228796419891475,74.0902820196104,45.99188559605626
22,MLP,winsorize_1_99,218,55,0.5520171676721051,0.19589908411059814,0.5080313829316307,187.13086680865823,76.37381534036096
23,RandomForest,none,218,55,0.705635545473876,0.054890886895324495,0.9050934131975562,46.96401972693056,23.757565090909104
23,ExtraTrees,none,218,55,0.7432146409129254,0.0842716206232599,0.8466850048747703,59.69107511267378,24.20661272727274
23,KNN,none,218,55,0.7343401054192645,0.1275196187718044,0.8754266419325114,53.805871516108226,30.654160055198922
23,Ridge,none,218,55,0.796542108501028,0.12169885724698631,0.8924312260502316,49.99887052321651,34.7363644211572
23,MLP,none,218,55,0.6794375440011436,0.12621499312553094,0.28511740513245387,128.89451780177797,61.166890767483274
23,RandomForest,iqr_remove,164,55,0.6362889730120631,0.04044926870297518,0.4288562340818979,115.20990136003248,44.547884363636406
23,ExtraTrees,iqr_remove,164,55,0.6877126169015801,0.08607967563007346,0.44759622694588197,113.30404184167223,39.859760000000165
23,KNN,iqr_remove,164,55,0.6499199778233228,0.09581238811261354,0.20669349182231933,135.78055921445525,55.81708126263328
23,Ridge,iqr_remove,164,55,0.6733758881235515,0.04634864582670758,0.5340194131055845,104.06411529542183,42.28764929032097
23,MLP,iqr_remove,164,55,0.5541455488647637,0.09287491103121058,0.8376343233172485,61.42769196944381,28.73280943293187
23,RandomForest,winsorize_1_99,218,55,0.7062948183983448,0.05696959949577181,0.9046893952046532,47.0638766444225,24.299407636363657
23,ExtraTrees,winsorize_1_99,218,55,0.7373343190828964,0.07413299543556474,0.8728571494459199,54.3579483258551,23.03415600000006
23,KNN,winsorize_1_99,218,55,0.7226514953918055,0.1344209808081647,0.8917147947856437,50.16509584600644,29.49224445791406
23,Ridge,winsorize_1_99,218,55,0.7880342805482116,0.11979490738087196,0.8911339924021274,50.299449578230735,34.111783817927446
23,MLP,winsorize_1_99,218,55,0.6971204483827371,0.1038124926181989,0.38360987948750114,119.6864316405417,56.935559735748264
24,RandomForest,none,218,55,0.7888553590593806,0.13302114845115243,0.18858440371208662,196.5868714326806,58.449314909090866
24,ExtraTrees,none,218,55,0.8238661105340078,0.11827958143331044,0.4945680085964068,155.15443682093047,52.54852836363627
24,KNN,none,218,55,0.7839339990595457,0.12009351214578046,0.5771028194430967,141.92216594315053,54.3806418090934
24,Ridge,none,218,55,0.7666283677828518,0.08702473612379949,0.5951168942843402,138.8665555777442,58.27007643715685
24,MLP,none,218,55,0.8484884283770462,0.08607442595921269,0.6533320623344324,128.4960193841908,65.4516311219986
24,RandomForest,iqr_remove,165,55,0.7866400622375138,0.06079337462049005,0.19450873785082257,195.86789341841342,74.33615163636362
24,ExtraTrees,iqr_remove,165,55,0.7987961423282796,0.0726023132833141,0.2133887009865898,193.55880217813896,74.25551418181819
24,KNN,iqr_remove,165,55,0.7050368374218678,0.06770872843561719,0.11294265186478458,205.54583666506983,80.4051388403043
24,Ridge,iqr_remove,165,55,0.7118454636200194,0.08823735719573418,0.5794702570672098,141.52435833879068,59.696853276680685
24,MLP,iqr_remove,165,55,0.5853278360149788,0.21087826224116418,0.6111163918534834,136.09515182871115,59.69789030294319
24,RandomForest,winsorize_1_99,218,55,0.7918836273877055,0.14657209465136178,0.1678693817591832,199.08043761751597,58.8494901818182
24,ExtraTrees,winsorize_1_99,218,55,0.7981644024239467,0.1440259757850041,0.2810406528388365,185.0482587293885,56.93393709090903
24,KNN,winsorize_1_99,218,55,0.7577407574982471,0.1546242315298566,0.585264356115741,140.54600862375767,56.95241593229095
24,Ridge,winsorize_1_99,218,55,0.7964705462306426,0.11090151480318547,0.5018066142656242,154.03939857648555,70.13054883464385
24,MLP,winsorize_1_99,218,55,0.8455688094392737,0.0851752836306185,0.5404332079862436,147.94733798660613,73.68688140893009
25,RandomForest,none,218,55,0.5731547444396844,0.4676719693499212,0.9301039385288503,36.5016492413536,19.45018981818178
25,ExtraTrees,none,218,55,0.7166424624922844,0.2548019449059732,0.8727207486009805,49.25665790025705,21.723220000000012
25,KNN,none,218,55,0.7633354207018961,0.13737132090474027,0.8253547152022664,57.69850593307778,26.065138757208768
25,Ridge,none,218,55,0.7379205040558349,0.23362685245495646,0.8437150108573693,54.581412263858255,32.536706259615144
25,MLP,none,218,55,0.6721649470221566,0.19581842476279182,0.8367170645125244,55.79002228618654,28.88036501454304
25,RandomForest,iqr_remove,165,55,0.6629552688101222,0.1499824265509121,0.5670026586360084,90.85079877149819,38.92261018181824
25,ExtraTrees,iqr_remove,165,55,0.6749970267433703,0.0584341124168187,0.6108606850787853,86.12687508838856,38.34923490909103
25,KNN,iqr_remove,165,55,0.6852868649282692,0.0631813817718429,0.26986612304148105,117.9742934061991,51.493048848195265
25,Ridge,iqr_remove,165,55,0.6929392720951111,0.09258801468781454,0.5662434894371771,90.9304077164442,35.93225058410881
25,MLP,iqr_remove,165,55,0.6631392048725189,0.09401019997365133,0.8075274827143633,60.571802598071464,33.588618978019824
25,RandomForest,winsorize_1_99,218,55,0.5626061594398142,0.5209994473242046,0.9297422432413872,36.595970998408745,19.427943636363604
25,ExtraTrees,winsorize_1_99,218,55,0.6885595422601701,0.34406205724354166,0.8897491921423563,45.843421695372584,21.212347636363653
25,KNN,winsorize_1_99,218,55,0.8028213775107936,0.11090754902728119,0.8000154276558691,61.74252439055496,29.50412039589257
25,Ridge,winsorize_1_99,218,55,0.7080267714304103,0.3328960932332941,0.856379651868673,52.3231790184388,31.849374067750276
25,MLP,winsorize_1_99,218,55,0.6396362126348466,0.2828391591625656,0.8476668433690945,53.8869193160079,26.357500672529195
26,RandomForest,none,218,55,0.5121952069573128,0.5872267573575916,0.8976132425852418,88.9127734793537,34.116785818181796
26,ExtraTrees,none,218,55,0.5205469269180222,0.7340412488198079,0.8969279330792507,89.20983898499429,34.41606836363627
26,KNN,none,218,55,0.7415640605828411,0.16398311820137337,0.8050387368935991,122.69205140177984,43.600738685435935
26,Ridge,none,218,55,0.7446639344960861,0.17538669701658055,0.9142956339507025,81.34741117298346,42.49353672256217
26,MLP,none,218,55,0.5528819185485643,0.11923450945187772,0.30839271066836693,231.08515330046967,85.1754785714886
26,RandomForest,iqr_remove,166,55,0.7192386747355813,0.07638979514042947,0.30268401509061515,232.03690999200123,72.07603127272729
26,ExtraTrees,iqr_remove,166,55,0.7643584735798753,0.10344770294107572,0.31107272727021107,230.63698481724535,67.62342690909112
26,KNN,iqr_remove,166,55,0.7127509531038728,0.11416939425965834,0.14319565154289238,257.20718360165927,81.50962498790241
26,Ridge,iqr_remove,166,55,0.6904682267282609,0.09153683365659705,0.8309666266908116,114.2427088388627,45.00871879283787
26,MLP,iqr_remove,166,55,0.48463381317618925,0.514469026787106,0.9304669894183061,73.2719550712469,34.06936852555754
26,RandomForest,winsorize_1_99,218,55,0.4782788820946292,0.6658083535767314,0.9201919143811557,78.49928655327297,32.334185090908974
26,ExtraTrees,winsorize_1_99,218,55,0.4052951053349309,0.9409383833797313,0.923856568975328,76.67582969051895,32.501557090909024
26,KNN,winsorize_1_99,218,55,0.724552441269312,0.2104926413706049,0.8452809734365034,109.29848070554952,42.519753692811854
26,Ridge,winsorize_1_99,218,55,0.6476834847741183,0.3941569421489942,0.8965833978476563,89.35881383007914,48.1756205726071
26,MLP,winsorize_1_99,218,55,0.6001576196420586,0.08759102609817222,0.2628258219223374,238.57631159249868,87.47756113227115
27,RandomForest,none,218,55,0.8055688272259399,0.08815000061688721,0.8824530004245156,112.57521927266689,43.33797163636356
27,ExtraTrees,none,218,55,0.8050688889585762,0.08814318760757368,0.938414969851943,81.48442526527052,33.60773163636348
27,KNN,none,218,55,0.7701392377122847,0.16318514112028074,0.8755309434621904,115.84244794715318,42.02216098525691
27,Ridge,none,218,55,0.8542512255940542,0.10030211569003586,0.8957675034246307,106.00798940244279,42.9386796970892
27,MLP,none,218,55,0.6815146972366544,0.25071787245119137,0.8016531536919876,146.2344436985819,57.576559669668804
27,RandomForest,iqr_remove,164,55,0.6704891173672641,0.16645824564204587,0.22277577319265052,289.4744198768236,85.72227090909107
27,ExtraTrees,iqr_remove,164,55,0.7684577132168148,0.09678400255233459,0.27563646282893983,279.4572093522219,82.55032909090934
27,KNN,iqr_remove,164,55,0.7075681005420132,0.0905582856342598,0.1003686422761727,311.436363685454,96.81934623895695
27,Ridge,iqr_remove,164,55,0.6652450181194269,0.07047283170833026,0.7949541005520927,148.68343015596668,52.7444304221996
27,MLP,iqr_remove,164,55,0.5702123933372839,0.18811626409677076,0.8505016175451278,126.95659742854156,43.81090955707633
27,RandomForest,winsorize_1_99,218,55,0.8067359425843164,0.1000213425210626,0.8843729753357905,111.65205034141714,43.05731527272721
27,ExtraTrees,winsorize_1_99,218,55,0.8216815794232252,0.09355589955841315,0.9425114000366599,78.7277597779144,31.64952254545441
27,KNN,winsorize_1_99,218,55,0.782763380252211,0.15125946620161168,0.8939464495076419,106.93001648288455,40.09248388964338
27,Ridge,winsorize_1_99,218,55,0.8446229938241856,0.10185221742303321,0.8859109828712178,110.90699717584793,51.80512538131689
27,MLP,winsorize_1_99,218,55,0.6835930695684248,0.23029895432278746,0.7038657473513713,178.68222393097489,67.18435494053806
28,RandomForest,none,218,55,0.8799613679922235,0.07547356151457785,0.6934426338500911,171.6487017591388,63.610897090909006
28,ExtraTrees,none,218,55,0.8420599647753276,0.12074864339376365,0.7206986740867163,163.84045437319497,61.6275541818181
28,KNN,none,218,55,0.8424863852711061,0.11460720500822795,0.6629859718190927,179.9735297411509,67.48038670563639
28,Ridge,none,218,55,0.8825209236679064,0.09942869756197008,0.6669697312575026,178.9066562749517,66.45670908569306
28,MLP,none,218,55,0.8369395342252473,0.11159112766116909,0.6746088327015001,176.84285796928543,65.87075130037209
28,RandomForest,iqr_remove,166,55,0.7201072729382254,0.10678536524279557,0.10723529431017587,292.92278280187145,110.4624025454544
28,ExtraTrees,iqr_remove,166,55,0.7258872826182683,0.08342049597643862,0.15470820626760518,285.02829267988113,107.185837090909
28,KNN,iqr_remove,166,55,0.6932964965309354,0.05559397129373432,0.0335888203033734,304.76537027332625,116.89944031362336
28,Ridge,iqr_remove,166,55,0.7550545941246759,0.060383506560455255,0.4481641722513917,230.29769527489853,75.79634227229484
28,MLP,iqr_remove,166,55,0.674855235098114,0.11930274753894336,0.36745269925333557,246.56484106584364,106.48769370648459
28,RandomForest,winsorize_1_99,218,55,0.8868566085177443,0.07954627706251288,0.6828793238525042,174.58097893434189,64.12575090909081
28,ExtraTrees,winsorize_1_99,218,55,0.8489142012721815,0.14491788626219168,0.7360098354204476,159.28633449960117,60.014723272727224
28,KNN,winsorize_1_99,218,55,0.8298603993739876,0.1705216788178572,0.6335183364140367,187.67687788951605,67.82699112971389
28,Ridge,winsorize_1_99,218,55,0.8673986675531336,0.09697887096109943,0.6779462833542083,175.93360539157706,72.62874445090819
28,MLP,winsorize_1_99,218,55,0.8133893801172268,0.1331393196589852,0.7009685337351738,169.52864474932284,64.69168755820897
29,RandomForest,none,218,55,0.7314059372108381,0.10346528980917959,0.9257550327110915,50.35072173918799,24.207706181818256
29,ExtraTrees,none,218,55,0.768403094207497,0.12191374293124768,0.9289970764517078,49.239122613594475,21.33203163636339
29,KNN,none,218,55,0.8222247639538642,0.1222133656924234,0.9125991928347578,54.629837895221115,28.160950620709176
29,Ridge,none,218,55,0.8324928284354527,0.11054928122565603,0.9260659768548414,50.245174592481916,31.612898135554687
29,MLP,none,218,55,0.5496118691474015,0.3218181733590176,0.9308902766725536,48.57823900270188,27.929073405004505
29,RandomForest,iqr_remove,168,55,0.7139493353182582,0.08834151916917823,0.4762578409399305,133.73065051984452,48.322598181818314
29,ExtraTrees,iqr_remove,168,55,0.7456383438602734,0.06605067522880854,0.5375922869392842,125.65643231244414,45.55171636363657
29,KNN,iqr_remove,168,55,0.6863300368851654,0.06036869913492031,0.23482130331414408,161.6417803783238,61.58034289176725
29,Ridge,iqr_remove,168,55,0.7140006292128389,0.09475158183118476,0.8903509679271525,61.18917408422298,32.96386199803285
29,MLP,iqr_remove,168,55,0.7274938794956073,0.09669642128820134,0.8603408361329723,69.05687299264368,29.53540442984996
29,RandomForest,winsorize_1_99,218,55,0.7400474618366994,0.1107592801739652,0.9334487809893263,47.670553826109455,23.788361818181894
29,ExtraTrees,winsorize_1_99,218,55,0.7439171053514839,0.12789130521246497,0.9394788351479636,45.4596229454174,20.551808727272643
29,KNN,winsorize_1_99,218,55,0.7950618892201669,0.13349440184927838,0.8530220499812504,70.843218407629,31.42214481384059
29,Ridge,winsorize_1_99,218,55,0.8280902995100398,0.1039151416798215,0.8526328547129586,70.93695225364374,41.656091963537115
29,MLP,winsorize_1_99,218,55,0.7372628424278881,0.15768795568596825,0.8788950221244792,64.30625042345844,35.33831360099145
